word,ig_score
ve,0.4883219301700592
ab,0.35856357278923195
give,0.217070701221625
'll,0.1984008066356182
myself,0.15643935402234396
nothing,0.15234836066762605
hope,0.14600128742555776
being,0.1450975410019358
through,0.14110045209527017
im,0.13580465968698263
father,0.11709886696189642
am,0.11350376329695185
un,0.10449266992509365
these,0.10336079200108846
always,0.10250814755757649
guy,0.10236670635640621
some,0.10189503307143848
help,0.08934205817058682
another,0.08924385160207748
ex,0.0859551125516494
hi,0.0835929048480466
broke,0.08350161742419004
'm,0.0822760544430751
old,0.08206744802494843
doing,0.07940984610468149
first,0.07872326578944921
care,0.07765187555924058
brother,0.07737562851980329
car,0.07689819321967661
desk,0.07666711260875066
sleep,0.07645018119364977
't,0.07614324099267833
tired,0.07571463069568078
pay,0.07473327592015266
money,0.07446733287846048
off,0.07378994642446439
up,0.07369646015355275
here,0.07321103545837104
until,0.07316336128860712
).,0.07227434776723385
thank,0.0698538413271308
internet,0.06900816162427266
kind,0.068290366170307
big,0.0668623500969261
was,0.06401463143993169
around,0.06381346937268972
forget,0.06218240009620786
not,0.061523673008196056
ago,0.061484752036631105
would,0.060704540594347885
told,0.060667132337888084
girl,0.06049987114965916
really,0.06034336318927152
me,0.05970399081707001
or,0.058680092479335144
there,0.058440964131687693
got,0.058356568949030976
rt,0.05747330359493693
missing,0.055928182477752365
pretty,0.05575990304350853
one,0.055570400885439346
people,0.05403672888254126
had,0.05365682290866971
dating,0.05355442687869072
been,0.05343718281281846
eid,0.05331237738331159
by,0.05265483995899558
miss,0.05264456321795782
've,0.05233669436226288
out,0.05189694795343611
his,0.05125014460645616
said,0.051231153619786106
boy,0.050997644662857056
have,0.050944060411142265
different,0.05075356736779213
talk,0.050618845596909524
are,0.04987797600386495
this,0.04960431171242486
ed,0.04921467509120703
has,0.04919106544305881
months,0.04888018453493714
feel,0.0484565000182816
like,0.048219810457279286
do,0.048214514568252
while,0.04748501256108284
oh,0.04726277273148298
but,0.04712916671165398
her,0.04709737063385546
about,0.04684745395206846
working,0.046595572183529534
any,0.04539673286490142
under,0.04474308745314678
he,0.044306908058182846
say,0.04407786524721554
him,0.04346740345603654
doesn,0.04344020033022389
afraid,0.043420981926222645
most,0.043363387075563274
support,0.043331725522875786
now,0.04308497472308003
did,0.04279159343180557
why,0.04268889346470436
how,0.04266399548699459
maybe,0.04245343757793307
think,0.04234563186764717
life,0.04230828955769539
again,0.04215272110221641
something,0.04166282583028078
know,0.04164332858371464
relationship,0.04105447372421622
with,0.040883910279565804
were,0.040775960544124246
's,0.039194953876237074
just,0.0391298233093146
great,0.03824598016217351
thanks,0.03785314659277598
so,0.03766950657936158
because,0.037521718069911
everything,0.03723757589856783
month,0.03690908686257899
she,0.03664457265819822
team,0.03655763529241085
as,0.03631998592754826
man,0.03627723432146013
bad,0.035817522555589676
what,0.035802470264025034
who,0.03564437369017729
year,0.035390897964437805
does,0.03525747742969543
night,0.03484798213467002
will,0.03430249334241335
and,0.034170478089148866
more,0.033965003987153373
my,0.03319883957970887
for,0.0330164622943345
of,0.032802375281850496
all,0.032707371529849136
without,0.0325746505210797
that,0.032445162007781234
is,0.03213833110371175
everyone,0.03184650155405203
please,0.03155451733618975
from,0.031004063319414854
when,0.030810095473296113
day,0.030805609934031964
your,0.030593670387234952
url,0.03049397375434637
we,0.030230276752263308
free,0.03021160140633583
it,0.030069675461317485
in,0.02967905148682071
time,0.029478159500285983
job,0.029466868843883276
bit,0.029410515446215868
asked,0.029125491390004754
good,0.029013380940471376
saw,0.028811396410067875
started,0.02870041582112511
don,0.02812889757517137
their,0.02806197479367256
want,0.02715251162382109
back,0.02708854649046605
the,0.027075213325374266
on,0.026907254786541063
only,0.026153358165174723
re,0.026109132100827992
get,0.026079832182194177
if,0.025750174874528534
yes,0.025570338979984324
never,0.025466059955457847
they,0.025303234850677352
still,0.025140730757266284
may,0.024791086713473003
going,0.024771870230324566
keep,0.024295527798434097
see,0.024263902024055522
ers,0.02399777784012258
us,0.023954357641438644
should,0.02337859074274699
you,0.023317244257135637
right,0.02281898446381092
to,0.022685864085819827
an,0.022680632370923246
be,0.02263801294999818
make,0.022378195077180862
mas,0.0223291777074337
um,0.021968153305351734
today,0.021948198477427166
even,0.020888284780085087
though,0.020421465625986457
che,0.019611781152586143
phone,0.019322944106534123
anything,0.019235481042414904
can,0.018611787585541606
much,0.01852972180183445
morning,0.01817439030855894
pic,0.017478519352152944
also,0.017071214814980824
download,0.01640954799950123
later,0.016407278055946033
go,0.016291630031032997
home,0.01579297302911679
..,0.015292904200032353
school,0.015259081808229288
no,0.014800050528720021
little,0.01438000937923789
able,0.014349034056067467
ha,0.014342388883233071
cute,0.014299039728939533
too,0.014161453815177083
baby,0.014082293647030989
best,0.013738610781729221
www,0.01342052003989617
com,0.013253965337450305
lol,0.013230979132155577
ar,0.013165898465861877
work,0.012926948722451925
weather,0.01266769009331862
wa,0.012167542629564801
haven,0.01190473884344101
at,0.011883871130911368
acy,0.011790012630323568
long,0.011461225338280201
wait,0.011295322980731725
'',0.011278084479272366
fun,0.011158179181317488
love,0.01112951748073101
ee,0.010384495059649149
na,0.010206614062190056
00,0.009857941729327043
dont,0.00978551929195722
al,0.00953182892408222
comeback,0.00945515837520361
found,0.0090648935486873
tr,0.009011526747296253
them,0.008849785507967075
let,0.008810976799577475
ak,0.00818912157167991
mutual,0.008113526739180088
nice,0.007958908177291354
sh,0.0067774018583198386
ks,0.006701668646807472
