word,ig_score
depressed,0.8479464650154114
worthless,0.7192292630672454
useless,0.6891659870743752
punished,0.6230190962553024
hopeless,0.5861391027768453
helpless,0.5111267939209938
pathetic,0.5039360411465168
lonely,0.4767029106616974
forever,0.4609009524186452
alone,0.4528640992939472
suffering,0.44751718640327454
leth,0.4447811976075172
arg,0.4335999608039856
discouraged,0.42047011355559033
horrible,0.3731685181458791
mum,0.3599385420481364
child,0.33089324583609897
troubled,0.32955079277356464
lately,0.3256483127673467
low,0.3008059139053027
stressed,0.2965182041128476
shitty,0.29030509168903035
numb,0.2829827591776848
ic,0.2742535129189491
having,0.2646922568480174
homes,0.26170812795559567
feelings,0.25383082032203674
unpleasant,0.2518806805213292
family,0.2516328161582351
remorse,0.24565526843070984
sometimes,0.24446598227534974
too,0.2441102359443903
im,0.24075521915954978
did,0.23102841898798943
awkward,0.22988355035583177
am,0.22484841667439626
ashamed,0.21737022325396538
here,0.21342883259058
myself,0.21016348712146282
those,0.20875943700472513
unwelcome,0.2064602468162775
again,0.20455419272184372
years,0.20429767295718193
emotional,0.1999782089676176
heart,0.19868369897206625
abused,0.19825216382741928
hate,0.19672477804124355
also,0.19406654126942158
rather,0.19176278760035834
nothing,0.19018181040883064
feeling,0.186641343176747
dont,0.18586801098925726
actually,0.18438302477200827
which,0.1826740006605784
not,0.18059122208505868
lame,0.18030712629357973
who,0.18018540130420166
completely,0.17412548884749413
often,0.17217675348122916
its,0.17099661864340304
anything,0.17018654569983482
bit,0.168864535788695
few,0.1645461581647396
tired,0.16198290511965752
he,0.16030972968373033
through,0.1580385888616244
talking,0.15733441337943077
never,0.15659400448203087
got,0.1560907537738482
pretty,0.15603742624322572
ed,0.1556344044705232
whole,0.1540235293408235
ick,0.1527420145769914
tried,0.14919751634200415
all,0.14619520836724684
life,0.1418606285005808
we,0.14086562469601632
being,0.14023395478725434
even,0.13882244047191408
really,0.1386215097524903
good,0.1377043096969525
now,0.13682801509276032
love,0.13572348468005657
sat,0.1357011298338572
crappy,0.13485984007517496
because,0.13447556155733764
every,0.13432087749242783
been,0.13366950761813384
most,0.13299809662359102
about,0.13299470798422894
ill,0.1328820064663887
home,0.12890623742714524
rotten,0.12810929045081138
feel,0.12775239668730082
don,0.1242491892938103
bad,0.12414378672838211
us,0.12371744960546494
one,0.12351562745041317
problems,0.12131776784857114
hated,0.12121108174324036
when,0.12079197473146698
guilty,0.12031042824188869
have,0.11920676395917933
school,0.11903274245560169
thing,0.11574600711464882
always,0.11498090731246131
doing,0.11436991145213445
like,0.11434432916576043
an,0.11349415762180631
any,0.11344541758298873
else,0.11270954211552937
are,0.11253697580347459
right,0.11179043166339397
after,0.11076086666435003
just,0.10984276168580566
as,0.10947555048685324
still,0.10912971422076226
what,0.10775881633162498
then,0.10717812801400821
want,0.10684737509914807
no,0.10672838737567265
back,0.10654601734131575
things,0.10622183699160814
in,0.10621047226919068
for,0.1058871301356703
ive,0.10579795562303983
own,0.10575919784605503
new,0.10534707363694906
ful,0.10503844668467839
day,0.10490024302686964
by,0.10410123117841207
ready,0.10370980141063531
friend,0.10330773703753948
people,0.10314022935926914
believe,0.10294263251125813
this,0.10241353703553185
since,0.10193095356225967
make,0.10167305650455612
can,0.10104647491659437
or,0.10056640983869632
out,0.09986625338594118
was,0.09972948167705908
some,0.09920188287893932
though,0.09892984479665756
is,0.09874301397552093
you,0.09751875257413638
made,0.09553089365363121
me,0.09518201511941458
had,0.09451148307157888
on,0.09436080021162828
world,0.09389001503586769
lot,0.09294862300157547
these,0.09264047195514043
lost,0.09160937741398811
know,0.09132086237271626
my,0.09120971334095185
has,0.09087351017764636
during,0.09031818993389606
it,0.09003484989516437
our,0.089910670183599
be,0.08975590814493205
where,0.0897496019800504
him,0.0893076853826642
supposed,0.08908443649609883
more,0.08902388624846935
but,0.08867163650691509
do,0.08796355242912586
many,0.08769537694752216
help,0.08735471094648044
much,0.08721786551177502
best,0.08662034794688225
them,0.08617332543839108
that,0.08607220667629288
someone,0.0855935774743557
only,0.08533946956907
very,0.08530729006116207
of,0.08474624930423195
so,0.0843942359308986
other,0.08435028418898582
work,0.08420298558970292
came,0.08390647917985916
will,0.08379312418401241
yet,0.08342026099562645
rejected,0.08312869382401307
past,0.0820167325437069
experience,0.08183498680591583
at,0.08160713001747023
see,0.08152752835303545
today,0.08124233745038509
and,0.08093038306015637
get,0.08068448249250651
up,0.08066881296690553
their,0.07889589667320251
the,0.07846044973010503
they,0.07807816161463658
way,0.07761482734765325
especially,0.07761017978191376
might,0.07578699787457784
burd,0.07383207231760025
need,0.07206859563787778
id,0.07127758612235387
how,0.07011245829718453
hello,0.07010170569022496
could,0.07001627795398235
job,0.06991579507788022
days,0.06922613363713026
would,0.06896655261516571
find,0.06857370709379514
his,0.06813372392207384
look,0.06789738312363625
went,0.06739119378228982
should,0.06680322935183843
your,0.06643440450231235
stop,0.06631522749861081
er,0.06594318151473999
with,0.06572117989784793
makes,0.06513994683821996
if,0.06473421181241672
her,0.0640713632106781
going,0.06394717966516812
morning,0.06315026618540287
think,0.06245985414300646
there,0.062381625175476074
go,0.061444712802767754
little,0.06082333675162359
down,0.06028799060732126
to,0.05982947186172261
start,0.059775127718846
from,0.05771380085498094
try,0.056407527377208076
later,0.055819989647716284
ay,0.054765174786249794
left,0.05443889958163103
were,0.050505181401968004
around,0.049162659173210464
gro,0.049105591451128326
time,0.04839276770750681
than,0.0472363805398345
she,0.04512373854716619
two,0.043737599005301796
ggy,0.04236560563246409
ened,0.03649812750518322
read,0.030037566398580868
