word,ig_score
stressed,0.6062943875789643
arrass,0.2890143195788066
agitated,0.2880561749140422
rushed,0.2713916525244713
wrong,0.19736227144797644
didnt,0.18553336585561434
vent,0.18419376388192177
tortured,0.18406828679144382
frustrated,0.1838793307542801
resent,0.17232713401317595
spite,0.17118364572525024
fucked,0.1605649764339129
without,0.15451287229855856
heart,0.14942523588736853
impatient,0.14820551748077074
disgusted,0.1468447633087635
selfish,0.1404245855907599
cant,0.14009943641722203
dissatisfied,0.1362318117171526
im,0.1287398241331865
dont,0.12538585402071475
bitch,0.11583605110645294
irritated,0.11223222004870574
less,0.104670031927526
violent,0.10014100993673007
bothered,0.09930604483400073
hateful,0.0958316340111196
ed,0.09569830540567636
feels,0.09528171146909396
distracted,0.09071661407748859
sometimes,0.08931806683540344
cannot,0.08829750741521518
his,0.08741627656854689
ive,0.08675231571708407
damn,0.0843754606321454
crank,0.08160757645964622
greedy,0.07998462890585263
ful,0.07858096924610436
dangerous,0.0755942553281784
rude,0.07549509964883327
feeling,0.0742207448126684
bit,0.0737879004329443
myself,0.07191829627845436
bitter,0.07123416662216187
stubborn,0.06988629372790456
work,0.06916416101157666
hate,0.06902387986580531
anymore,0.06868411228060722
try,0.06857469975948334
not,0.06584975131503913
vious,0.0655423782300204
already,0.06167057746400436
by,0.0602851536657129
going,0.060104822460561994
you,0.060012744882932074
feel,0.05983762274385541
everything,0.05918349127750844
which,0.05893049202859402
offended,0.05879498148957888
sleep,0.05789436353370547
during,0.05577060766518116
re,0.05541765294037759
listen,0.0553603395819664
jealous,0.05483740568161011
place,0.05475461048384508
because,0.05407912715648611
don,0.053279336728155616
though,0.052779823541641235
or,0.05178163441914049
angry,0.051603996008634564
are,0.050673503118256726
know,0.05031044781208038
stay,0.04992556758224964
insulted,0.0498987534083426
someone,0.049455558182671666
me,0.04888613462182028
must,0.04886161405593157
first,0.04790459076563517
out,0.047740948107093575
something,0.04741050240894159
should,0.04696237544218699
even,0.04571133179383145
now,0.04560888558626175
face,0.04558172821998596
next,0.04484181981533766
need,0.044830245710909364
stop,0.044668138648072876
ask,0.044324750546365976
hurt,0.04424356482923031
kind,0.044015237409621474
life,0.04353182685251037
miss,0.04352379528184732
lately,0.04338772843281428
could,0.04335974287241697
pretty,0.042764068115502596
hated,0.04275700030848384
him,0.04255958329886198
pissed,0.0421371478587389
people,0.041758159175515175
en,0.04174009046982974
things,0.04084816016256809
cold,0.04060444670418898
want,0.04057106142863631
was,0.040407682702477486
wanted,0.04039647988975048
they,0.04020810846916654
ve,0.039986577505866684
moment,0.03985508382320404
blog,0.039800796657800674
its,0.038788934548695884
can,0.038688043418985144
do,0.03863277162114779
just,0.037543774656951426
think,0.03735031373798847
way,0.03695827170919914
getting,0.036651316378265617
person,0.03663016203790903
right,0.0366217474054013
them,0.03654835611167881
their,0.03653819300234318
and,0.036429965353914
up,0.03636984912575119
what,0.036311906296759844
long,0.03612194303423166
each,0.03611078578978777
love,0.03592131449840963
upset,0.03585557080805302
being,0.035695439271096675
almost,0.03569298485914866
certain,0.03560561640188098
would,0.03549175674561411
am,0.03531529147315909
if,0.035070870304480195
got,0.03468277802069982
make,0.03454972291365266
but,0.03411820773356434
say,0.034040351398289204
how,0.03379984979983419
then,0.033737490264077984
when,0.033718775026500225
mind,0.03345534640053908
see,0.033085250140478216
thing,0.03305388707667589
live,0.033017185827096306
time,0.03294507859806929
like,0.03291081084848144
around,0.032325197011232376
food,0.031139131635427475
st,0.030980120102564495
day,0.030641538091003895
no,0.030528220658500988
very,0.03050185037920108
often,0.030319285889466602
un,0.030295742210000753
today,0.030292320298030972
back,0.0300845064754997
have,0.030042957462784316
more,0.029818532057106495
my,0.029571713576483173
so,0.02946060027524426
these,0.029316477787991364
her,0.029221187811344862
about,0.028915615403093398
this,0.028872631800671417
been,0.028809796881807202
came,0.028181225061416626
be,0.028099794522859156
with,0.02809355870510141
every,0.028020920231938362
in,0.02790702098703131
through,0.027796552671740454
from,0.02761801378801465
away,0.02702265977859497
thinking,0.026940319687128067
for,0.026937615714575116
as,0.026266001164913177
than,0.02615352611367901
that,0.025874696768609422
he,0.025872685387730597
all,0.025431862423339717
bad,0.025403225018332403
off,0.02485140459612012
had,0.024796761986282136
enough,0.024738918369015057
such,0.024560934398323298
moments,0.024433135365446407
get,0.024324880447238684
much,0.023888434749096632
it,0.023661129049618135
change,0.023592649027705193
one,0.02307807879212002
has,0.023036303852374356
ones,0.022940481081604958
rather,0.02255812776274979
she,0.022554382267925475
some,0.02246383743892823
to,0.021878279498065107
is,0.021719842130551115
might,0.021633661352097988
here,0.02162633603438735
better,0.0214744017769893
on,0.021041762898676097
of,0.020766989769542527
before,0.02037323743570596
also,0.019791391988595326
at,0.01941496455533938
little,0.019387070710460346
own,0.018219353320697945
the,0.018115490409962045
we,0.018020590767264366
who,0.01784338305393855
home,0.017822797177359462
really,0.017478637242068846
over,0.017110388027504086
an,0.017079896448800962
whole,0.016253495899339516
loved,0.016150359995663166
come,0.0157217172284921
those,0.01521693542599678
there,0.014711974188685417
were,0.01441364735364914
too,0.01367162074893713
